,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,date
1020,7Ed6BkggCS2KaKY5YlINaF,0.0157,0.613,238726,0.842,0.0,10,0.23,-4.332,0,0.219,169.917,4,0.645,2017-11-24
1021,4cn0Y9VlOUQ1CcdqTz0ROp,0.408,0.641,192965,0.853,0.0,6,0.429,-4.357,1,0.0626,110.027,4,0.378,2017-11-24
1022,0eDFrr2qgbIPQSU9YQeAXM,0.657,0.779,277400,0.196,0.0,8,0.204,-17.355,1,0.334,150.03,4,0.63,2017-11-24
1023,1m1vw2OQTYHt9AukcIPs8x,0.177,0.722,186653,0.858,0.0,8,0.0571,-4.591,0,0.069,141.959,4,0.917,2017-11-24
1024,75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.556,223347,0.538,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,2017-11-27
1025,2iMExhesVankHz7PVnbwXR,0.441,0.703,154573,0.648,8.37e-06,4,0.367,-5.338,0,0.423,123.526,4,0.651,2017-11-29
1026,2xmrfQpmS2iJExTlklLoAL,0.245,0.638,205748,0.658,3.77e-06,3,0.0919,-6.318,1,0.0456,105.076,4,0.33,2017-11-30
1027,7EI6Iki24tBHAMxtb4xQN2,0.0364,0.628,215064,0.797,0.0,11,0.104,-3.953,0,0.0596,106.93,4,0.321,2017-11-30
1028,1bhUWB0zJMIKr9yVPrkEuI,0.779,0.587,259550,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356,2017-12-01
1029,228vRHzGfQh47EfLjuY1Yr,0.149,0.748,175661,0.499,0.0,9,0.164,-9.436,1,0.122,94.977,4,0.686,2017-12-01
1030,7aSwDCjueXPEIf3OeZiRFR,0.0111,0.626,211461,0.955,0.0075,6,0.0681,-5.063,1,0.0542,184.109,4,0.968,2017-12-01
1031,6wXYGqXCLtEHx4VDb2TPcM,0.12,0.708,199701,0.82,0.0,10,0.131,-6.283,1,0.0839,146.038,4,0.654,2017-12-01
1032,5troof8mcGO3AafoDbk1gc,0.204,0.766,211853,0.709,1.41e-05,9,0.126,-6.471,0,0.123,128.07,4,0.506,2017-12-01
1033,3JbSLr2OhsivV46whJyGeb,0.00845,0.649,244827,0.589,0.0,2,0.108,-6.237,1,0.0558,159.073,4,0.151,2017-12-01
1034,4M9tSuvg2MJOtIQmRmEFAy,0.155,0.732,177027,0.808,0.0,1,0.0693,-4.457,1,0.0322,95.139,4,0.824,2017-12-01
1035,4vVb2D6RYL669h7tLYOKwx,0.0527,0.613,208187,0.764,0.0,2,0.197,-6.509,1,0.136,160.015,4,0.417,2017-12-01
1036,3zxrecYFao03IrrcyFiaMU,0.0216,0.541,182026,0.69,0.0,3,0.257,-5.391,1,0.206,180.239,3,0.681,2017-12-01
1037,2kiIYpBxtvAYtEmmBNskhM,0.563,0.586,225533,0.636,0.0,6,0.339,-5.266,0,0.0252,137.939,4,0.307,2017-12-01
1038,3TcMyNevhQZ35yaA8jHSBq,0.0679,0.696,238253,0.602,2.11e-05,0,0.0696,-6.156,0,0.159,82.989,4,0.305,2017-12-01
1039,3R9CgJIlPzj1PFIrkCrr0Q,0.0335,0.66,208467,0.942,0.00316,9,0.201,-3.826,0,0.133,186.031,4,0.872,2017-12-01
1040,0OlnLZY4cmQzT6ZGttvWBM,0.435,0.526,183637,0.52,0.0,6,0.197,-7.985,0,0.0569,149.119,4,0.13,2017-12-01
1041,0OnfGJsCc1m9utfUYqid6O,0.106,0.615,236413,0.534,1.76e-05,9,0.0607,-6.719,0,0.0386,135.917,4,0.193,2017-12-01
1042,42CeaId2XNlxugDvyqHfDf,0.633,0.765,229573,0.688,0.0,4,0.0734,-5.566,1,0.0841,90.013,4,0.434,2017-12-01
1043,4CJVgr35hX1Rm0ycMqvOX3,0.00416,0.743,210560,0.889,6.13e-05,9,0.131,-4.404,1,0.0334,112.052,4,0.798,2017-12-01
1044,6GHVDYo6Kc1KF06YzEJJg9,0.182,0.593,293248,0.539,0.0,2,0.227,-8.412,1,0.0404,174.012,4,0.368,2017-12-01
1045,5bcnQ1PLWlOT43gXKqGSlt,0.0611,0.817,221933,0.841,1.27e-06,0,0.0857,-4.639,1,0.0492,120.096,4,0.789,2017-12-01
1046,48S0rSykBUBSFwqdj8LR6a,0.113,0.734,239907,0.934,0.00268,9,0.342,-2.799,1,0.0664,154.03,4,0.827,2017-12-01
1047,1P17dC1amhFzptugyAO7Il,0.204,0.766,211853,0.709,1.41e-05,9,0.126,-6.471,0,0.123,128.07,4,0.506,2017-12-02
1048,2yLa0QULdQr0qAIvVwN6B5,0.0527,0.613,208187,0.764,0.0,2,0.197,-6.509,1,0.136,160.015,4,0.417,2017-12-02
1049,2x0WlnmfG39ZuDmstl9xfX,0.00845,0.649,244827,0.589,0.0,2,0.108,-6.237,1,0.0558,159.073,4,0.151,2017-12-02
1050,3YU6vJbjYUG0tiJyXf9x5V,0.0534,0.589,268867,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,2017-12-04
1051,0BxCStBKNEeV8vXvWLOJXQ,0.441,0.703,154573,0.648,8.37e-06,4,0.367,-5.338,0,0.423,123.526,4,0.651,2017-12-06
1052,4MFJja8C5DQGWstBew2BUC,0.265,0.686,182521,0.817,0.000186,2,0.415,-6.035,1,0.046,121.996,4,0.474,2017-12-06
1053,0BlY60NrN0fFWbdW3RW40q,0.156,0.652,227077,0.682,0.00013,0,0.121,-4.38,1,0.0788,129.942,4,0.269,2017-12-07
1054,4V6MRo0CEAC9MwAm7dkPuL,0.835,0.74,213933,0.303,0.0,3,0.0782,-8.612,1,0.117,91.958,4,0.819,2017-12-07
1055,15MJGWNReEUQg5bmVmBjvh,0.263,0.723,203262,0.732,2.29e-06,4,0.114,-7.075,0,0.0607,116.973,4,0.782,2017-12-08
1056,4WiViQB00IRESI6RBo7QaU,0.0267,0.842,181000,0.817,4.18e-06,3,0.0805,-4.337,1,0.12,98.029,4,0.757,2017-12-08
1057,26fDkD4PwOrQNyKDZUcvSQ,0.148,0.719,199173,0.92,0.0,0,0.149,-4.227,0,0.172,94.04,4,0.676,2017-12-08
1058,70It7aJgWo4xzSzF0XdOxt,0.629,0.462,177195,0.756,0.0,5,0.914,-5.401,0,0.0853,177.81,4,0.569,2017-12-10
1059,6VpQdig9pdpTSIFItgkJV5,0.145,0.643,227088,0.709,0.000449,0,0.115,-4.343,1,0.0733,129.961,4,0.264,2017-12-11
1060,3AFfyUXTfj12PgrOkZiiJo,0.13,0.748,187973,0.819,0.0,10,0.111,-4.032,0,0.198,110.645,3,0.792,2017-12-12
1061,0Zxswuv5xzIhxDnsKJLq82,0.118,0.561,208733,0.674,0.0,4,0.111,-4.882,0,0.0818,148.127,4,0.383,2017-12-12
1062,6ju3FaV3aVLzGzwERKZuFK,0.17,0.863,206965,0.631,0.0,1,0.078,-4.959,0,0.0822,109.99,4,0.89,2017-12-12
1063,0yqbzPRMpX40SG83SrxMyS,0.219,0.829,231573,0.598,0.0,4,0.177,-6.18,0,0.294,141.902,4,0.651,2017-12-13
1064,4zWO4gvuFtw6EJZC5FFGlr,0.346,0.896,213989,0.673,1.28e-05,1,0.206,-3.872,1,0.139,131.99,4,0.714,2017-12-15
1065,58tUwXG7xKE7gzNOp6Msca,0.627,0.94,155454,0.492,0.0211,9,0.143,-9.034,1,0.108,131.979,4,0.447,2017-12-15
1066,1cS0TgbR263ey9jn0MwD2s,0.142,0.748,221013,0.749,0.0,8,0.0713,-5.916,0,0.516,90.09,4,0.659,2017-12-15
1067,47zBTlbsiXs9ooyPo7Z7VT,0.346,0.663,180667,0.845,0.0,8,0.122,-4.938,0,0.19,180.078,4,0.757,2017-12-15
1068,2lN3l0jHCjVulwdPX6NvUn,0.354,0.623,170507,0.68,0.0,6,0.912,-7.255,0,0.292,188.162,4,0.643,2017-12-15
1069,71bBFbfn2OBK5QwUJSLS44,0.0274,0.642,203000,0.733,0.0,5,0.266,-5.001,0,0.0343,123.075,4,0.519,2017-12-15
1070,7tjQl5EC72HBJRAKxP3Bvm,0.219,0.829,231573,0.598,0.0,4,0.177,-6.18,0,0.294,141.902,4,0.651,2017-12-15
1071,5k38wzpLb15YgncyWdTZE4,0.0534,0.589,268867,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,2017-12-15
1072,7cz1gO9AxCORurtWIpQHzP,0.0669,0.894,201745,0.75,0.0,5,0.0894,-1.14,1,0.151,86.685,5,0.875,2017-12-15
1073,5UEnHoDYpsxlfzWLZIc7LD,0.17,0.757,221013,0.748,0.0,8,0.0759,-5.794,0,0.473,90.052,4,0.693,2017-12-16
1074,6u0EAxf1OJTLS7CvInuNd7,0.0227,0.876,201532,0.55,4.52e-05,2,0.294,-5.464,1,0.152,129.924,4,0.557,2017-12-18
1075,4lHu4NduxtNJU4mxAuMRXB,0.463,0.643,165360,0.541,0.0,1,0.381,-8.786,1,0.0777,132.143,4,0.499,2017-12-18
1076,2gl2F5Z6ReNVh0wcyPLCKA,0.0723,0.762,182368,0.755,0.0,5,0.0932,-7.309,1,0.0349,116.036,4,0.557,2017-12-21
1077,4JPSfCXQe6kDliMIJTqISW,0.354,0.623,170507,0.68,0.0,6,0.912,-7.255,0,0.292,188.162,4,0.643,2017-12-22
1078,7JdZZfozlODQ08ATf8xIZ6,0.463,0.643,165360,0.541,0.0,1,0.381,-8.786,1,0.0777,132.143,4,0.499,2017-12-22
1079,7krl54SfiKf4fMlM7lGlWc,0.456,0.657,191061,0.934,0.0,11,0.361,-2.549,1,0.074,101.952,4,0.745,2017-12-23
1080,4trOLZ5ybHUHHngGL1Mzbg,0.603,0.67,210387,0.836,0.0,4,0.836,-4.993,1,0.0636,162.993,4,0.633,2017-12-23
1081,0bYg9bo50gSsH3LtXe2SQn,0.164,0.335,241107,0.625,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346,2017-12-24
1082,7inXu0Eaeg02VsM8kHNvzM,0.881,0.603,155600,0.321,0.0,2,0.34,-11.489,1,0.0599,143.104,4,0.844,2017-12-24
1083,7N2hNvCF606dEcaloV1j38,0.866,0.542,156360,0.156,0.0,8,0.0783,-14.354,1,0.0287,137.314,4,0.692,2017-12-24
1084,5DADus08IIflquBHizeOxm,0.0448,0.644,200040,0.958,3.83e-05,9,0.442,-4.298,1,0.0674,128.05,4,0.384,2017-12-25
1085,5ChkMS8OtdzJeqyybCc9R5,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,2017-12-31
1086,2H3ZUSE54pST4ubRd5FzFR,0.482,0.669,151667,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,2017-12-31
1087,4SdTyIjA6FuADAN9W8sZjq,0.278,0.967,187462,0.836,8.5e-05,1,0.11,-1.264,0,0.133,130.028,4,0.162,2017-12-31
1088,3b0EOvScbZUc0qJx0E1L2z,0.29,0.639,176333,0.548,9.68e-05,8,0.366,-13.534,1,0.0394,98.359,4,0.887,2017-12-31
1089,7rfkSx8BvyojeBczYoz8Rj,0.0185,0.773,149520,0.68,0.00702,2,0.414,-4.637,1,0.0594,124.914,4,0.264,2018-01-01
1090,0rOQyLZJ9oASgtdoDZgrmK,0.4,0.579,233387,0.913,0.0,5,0.37,-5.866,1,0.0639,117.129,4,0.942,2018-01-01
1091,0I20rLT2MJDhcF96AjbNYo,0.221,0.671,210400,0.628,0.0,5,0.114,-5.049,0,0.0759,102.037,4,0.537,2018-01-02
1092,0pqyzGaS6qpdHs3bzjVYzb,0.581,0.647,181736,0.873,0.0,4,0.586,-2.42,0,0.0605,112.917,4,0.612,2018-01-04
1093,7u9maPG2E4cN9qChpe80qm,0.197,0.482,163404,0.657,0.0,4,0.162,-8.305,1,0.328,94.043,4,0.314,2018-01-05
1094,77vZMrfbZIgGKBcFe3MsD7,0.0383,0.686,176327,0.945,1.42e-05,6,0.0898,-3.123,0,0.0598,98.008,4,0.112,2018-01-05
1095,1L3NV7VrCiuE8C5QlhdeQL,0.0354,0.745,293947,0.579,0.0118,1,0.246,-5.771,1,0.138,97.002,4,0.645,2018-01-05
1096,5hM6sP0Gh1jD57drszNueC,0.0188,0.483,244293,0.799,0.0,2,0.226,-4.567,0,0.0366,112.946,4,0.171,2018-01-05
1097,3Vo4wInECJQuz9BIBMOu8i,0.0185,0.704,217289,0.859,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926,2018-01-05
1098,66kQ7wr4d2LwwSjr7HXcyr,0.0284,0.7,235540,0.615,0.0133,8,0.0843,-5.387,1,0.0619,96.84,4,0.449,2018-01-05
1099,2ri2wEE24Tm7fOJ7sGiz7P,0.386,0.943,162444,0.798,0.000518,4,0.074,-4.548,0,0.0629,134.997,4,0.904,2018-01-05
1100,7ozozCaLTXDY0ctHFLFlmK,0.604,0.816,162664,0.895,0.0,9,0.0909,-1.64,0,0.0421,133.106,4,0.965,2018-01-10
1101,2Tq2R8sRftNEqdgJK5HadO,0.00433,0.699,204727,0.479,9.58e-05,1,0.0435,-7.83,1,0.0919,102.959,4,0.462,2018-01-11
1102,1rfofaqEpACxVEHIZBJe6W,0.184,0.765,217307,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,2018-01-12
1103,4eWQlBRaTjPPUlzacqEeoQ,0.181,0.637,226973,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243,2018-01-12
1104,5HwnezK198pJCEj1l2Adjy,0.166,0.65,177160,0.758,0.0,2,0.0889,-4.02,1,0.116,94.9,4,0.663,2018-01-12
1105,7sTtHHrD0zDpmzQzH3zegz,0.889,0.455,178467,0.292,0.0,0,0.106,-6.792,1,0.0563,84.339,5,0.43,2018-01-12
1106,4XLu3tTSZiPFVC9mmuR6Zp,0.609,0.732,164373,0.436,0.0,1,0.108,-7.409,0,0.117,94.852,4,0.475,2018-01-12
1107,5xi2SXmF3A5AIsuGXiUIZu,0.43,0.737,182560,0.697,0.000382,8,0.0821,-5.31,1,0.0895,94.101,4,0.655,2018-01-12
1108,7IL3UOlcJ6nmcCMwpnlfcA,0.367,0.545,236360,0.458,0.0,5,0.118,-4.6,0,0.0279,79.943,4,0.164,2018-01-12
1109,1GO9vCm5Cra5uWGSWQ5mGK,0.21,0.425,219827,0.548,0.0,7,0.115,-6.762,1,0.114,175.756,4,0.282,2018-01-12
1110,3iq9nhbI8fcnNamxMft1uv,0.839,0.726,214387,0.304,0.0,3,0.0853,-8.677,1,0.131,91.97,4,0.813,2018-01-12
1111,2gxqozTaq2NYylvS8jd57G,0.451,0.569,175653,0.649,0.0,11,0.128,-8.175,1,0.482,108.77,4,0.441,2018-01-12
1112,6h78dT41teS3xbyVwKBLV7,0.207,0.682,162947,0.962,0.0,10,0.164,-2.778,0,0.0725,95.057,4,0.962,2018-01-12
1113,1BLjmMShWtNFu6nqqoIokC,0.641,0.672,210387,0.837,0.0,4,0.843,-5.003,1,0.0607,163.001,4,0.661,2018-01-12
1114,0wMFQ0UpnqvyZncX4JpVEA,0.53,0.771,160652,0.719,0.0,8,0.194,-3.899,1,0.0459,125.913,4,0.904,2018-01-12
1115,6zp6PbBzByRcPTQtXLQV9x,0.0255,0.553,153231,0.664,0.000101,8,0.125,-0.355,1,0.0673,86.559,5,0.608,2018-01-13
1116,5RTlMCZVt96sXsG3L2ideT,0.463,0.649,182628,0.873,0.0,4,0.365,-5.688,0,0.0579,146.012,4,0.945,2018-01-13
1117,76Ib80J7t7EBvn86apevfB,0.41,0.933,172697,0.806,0.0998,6,0.072,-0.604,1,0.217,130.078,4,0.829,2018-01-14
1118,1aLNpg2kKvUncflV8xE5AA,0.0841,0.438,274760,0.428,4.63e-05,7,0.138,-14.861,1,0.0263,94.864,4,0.209,2018-01-15
1119,12SJpYZEdj4kzWZ8FPFg4Y,0.0322,0.715,235540,0.62,0.0142,5,0.0881,-5.428,0,0.0507,96.812,4,0.456,2018-01-15
1120,6xy6jNeNTYwjnKTDzMyHw2,0.0158,0.309,306440,0.649,0.00595,7,0.367,-8.994,1,0.035,166.915,4,0.313,2018-01-16
1121,1eQuRtkMEPhf2DGzpBVTE6,0.0472,0.367,271533,0.443,1.46e-06,7,0.344,-10.11,1,0.0235,93.93,4,0.149,2018-01-16
1122,6wLsDD4wXkypWRM9fn1ZZ0,0.648,0.811,215055,0.729,0.0,11,0.607,-8.156,1,0.0366,128.048,4,0.852,2018-01-16
1123,30pVSKdzBpZ9Np4Y2bJbFM,0.135,0.72,188852,0.643,0.812,9,0.112,-7.691,1,0.0369,122.012,4,0.325,2018-01-18
1124,4vKltMFviBKMdhYu3FDLY0,0.0474,0.618,181733,0.836,0.0,9,0.172,-3.362,1,0.379,212.058,4,0.54,2018-01-19
1125,6ys0kXJnE7wBQKvGrTg0VQ,0.341,0.436,170076,0.756,0.0,11,0.464,-4.771,1,0.111,112.285,3,0.716,2018-01-19
1126,4Z6YruMINNspGet1gQyYlK,0.00695,0.793,225600,0.554,0.0,11,0.127,-6.624,0,0.0451,119.993,4,0.225,2018-01-19
1127,7jqDzXJS0K0Re8uphYNit0,0.104,0.548,193893,0.58,0.0,11,0.127,-7.524,0,0.121,180.066,4,0.462,2018-01-19
1128,11zbHn7pEJtO3JnW8UlelI,0.0262,0.71,178286,0.853,0.229,8,0.318,-4.82,1,0.0402,105.004,4,0.551,2018-01-19
1129,6MNGxu8MprKGkchUchkJsy,0.0524,0.615,181733,0.833,0.0,9,0.171,-3.377,1,0.39,212.117,4,0.538,2018-01-20
1130,5Vw6ZLNB6Ko7VZM6vmNIbr,0.543,0.551,164956,0.808,0.0,10,0.742,-3.367,1,0.0494,126.821,4,0.505,2018-01-20
1131,4bXwQ9ZcMjoN28b4J9bykr,0.577,0.773,195570,0.784,0.0,1,0.975,-5.765,0,0.0682,98.015,4,0.901,2018-01-20
1132,6YdjKSjVCnaG4Snrkxmv9a,0.37,0.671,197244,0.625,0.0,9,0.107,-4.128,1,0.0436,154.955,4,0.683,2018-01-20
1133,2XW4DbS6NddZxRPm5rMCeY,0.0309,0.758,198960,0.448,8.67e-05,7,0.558,-9.441,1,0.103,77.176,4,0.373,2018-01-21
1134,4gOgVYsfTUNp8GifD8GI7e,0.578,0.571,219592,0.777,0.0,0,0.928,-5.905,1,0.0715,139.998,4,0.583,2018-01-21
1135,6HaTYIUKd8SzdvGOfutBRD,0.703,0.61,471768,0.641,0.0,8,0.183,-9.841,1,0.189,93.725,4,0.802,2018-01-22
1136,3pGTULhIlK8hYLD7ZQzijS,0.777,0.586,179077,0.539,0.0,0,0.189,-4.824,1,0.0857,129.776,4,0.673,2018-01-24
1137,2z4pcBLQXF2BXKFvd0BuB6,0.0233,0.845,187521,0.709,0.0,10,0.094,-4.547,0,0.0714,98.062,4,0.62,2018-01-25
1138,09ts3GnICqYEU5PkQCpJK3,0.103,0.707,278893,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372,2018-01-26
1139,1UHZufhxaaxZ3fUlTPoGEf,0.000831,0.605,224293,0.958,0.0,5,0.407,-3.489,1,0.0985,105.02,4,0.662,2018-01-26
1140,2cGltEGxVvnMAirIL4BQ6f,0.358,0.699,197540,0.903,0.000822,11,0.154,-5.186,1,0.0381,124.005,4,0.306,2018-01-26
1141,39OrWG2wKOnRlbYUmIdTuW,0.391,0.687,192768,0.781,0.0,4,0.43,-6.47,0,0.0846,180.064,4,0.832,2018-01-27
1142,36wm1WBVArEbnIgtkT3abj,0.138,0.697,183934,0.674,0.000247,7,0.119,-5.422,0,0.0368,121.984,4,0.453,2018-01-29
1143,3IfJVGTOfqoecb0bCm0CO8,0.233,0.596,290047,0.745,0.0,11,0.0868,-6.049,1,0.128,68.842,4,0.297,2018-01-29
1144,42TXKY5AaAn4dzAcRLyNoK,0.252,0.749,164157,0.68,3.21e-06,1,0.0931,-7.084,1,0.13,174.164,4,0.772,2018-01-30
1145,4yjljBusKH0hgsIzHlF85T,0.0211,0.853,169811,0.822,0.00886,11,0.167,-4.565,0,0.111,105.991,4,0.79,2018-02-02
1146,4KTU5aa5s547f1JF5DImhF,0.315,0.624,243987,0.452,1.02e-05,0,0.311,-8.206,1,0.0681,199.775,4,0.724,2018-02-02
1147,4ofvoCdXq99vpMZO4Cfp8x,0.0805,0.728,211440,0.668,1.49e-05,2,0.102,-5.02,1,0.126,100.537,4,0.162,2018-02-02
1148,5ZpjODX6OH1xZs3AOewTO6,0.0354,0.745,293947,0.579,0.0118,1,0.246,-5.771,1,0.138,97.002,4,0.645,2018-02-02
1149,1LhMopPAallLeaeNutqbgS,0.103,0.707,278893,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372,2018-02-02
1150,4HkjO6S6yYJr8uyFLBZyEf,0.0593,0.78,211013,0.669,3.3e-05,10,0.104,-6.159,0,0.0863,100.045,4,0.625,2018-02-02
1151,65CTrkKjcQcZmyv0373syo,0.587,0.799,217846,0.743,0.0,3,0.287,-6.062,0,0.041,121.99,4,0.669,2018-02-02
1152,6tHWl8ows5JOZq9Yfaqn3M,0.014,0.716,133995,0.805,3.1e-06,4,0.291,-3.839,1,0.0856,142.886,4,0.719,2018-02-02
1153,5SOxxG6ju1Oq2hpoa6wARV,0.1,0.737,168511,0.786,0.0,7,0.12,-4.908,1,0.0817,94.026,4,0.363,2018-02-03
1154,1Wolb8MRcXR2IMMaELTRpE,0.447,0.852,146526,0.902,0.0,10,0.0349,-4.669,0,0.159,164.971,4,0.965,2018-02-03
1155,6ZNo7Vi0TE9ul1fhKd4S1M,0.092,0.734,211440,0.667,2.12e-05,2,0.104,-4.996,1,0.0871,100.578,4,0.165,2018-02-03
1156,4zaH0JKo9qeA1lWulFgt3J,0.262,0.844,204852,0.538,0.00365,5,0.0626,-10.926,0,0.0959,110.024,4,0.639,2018-02-03
1157,4EAC71z33CGSIlAyEnKaGb,0.207,0.792,168475,0.787,0.000142,2,0.308,-6.012,0,0.0975,97.993,4,0.354,2018-02-05
1158,1DgHVOq15mmso5RY0YQy6l,0.266,0.806,167234,0.831,0.0,0,0.07,-2.399,1,0.0778,94.038,4,0.928,2018-02-06
1159,09IStsImFySgyp0pIQdqAc,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,2018-02-08
1160,12hqpRynT8G2Hwm9QzPFkd,0.278,0.871,284117,0.57,0.0,0,0.135,-6.544,0,0.193,131.042,4,0.478,2018-02-08
1161,6etab3UBCo5GOTMZqUvRka,0.26,0.746,164157,0.683,2.85e-06,1,0.0931,-7.094,1,0.136,174.152,4,0.748,2018-02-09
1162,2Imq77E6CEJR5TPUxlJvTY,0.0548,0.532,232187,0.642,0.000246,5,0.0991,-4.891,0,0.111,193.016,4,0.536,2018-02-09
1163,3vKU0GTHo5nl3kTCYAiqc3,0.62,0.612,130613,0.588,3.85e-06,1,0.264,-9.355,1,0.355,90.251,4,0.48,2018-02-09
1164,2FcFpTpLMCZknrLOZpgU0V,0.0286,0.732,170279,0.93,0.000451,9,0.0887,-5.495,1,0.0683,144.979,4,0.908,2018-02-09
1165,3GCdLUSnKSMJhs4Tj6CV3s,0.0605,0.698,232187,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552,2018-02-10
1166,5yraOKvNuFWP4waSl6ey8Q,0.66,0.93,179256,0.555,0.00053,6,0.154,-11.435,0,0.228,138.03,4,0.831,2018-02-10
1167,779I9FojBtIvVPtQe1DSRI,0.132,0.775,139041,0.566,0.0,1,0.44,-11.973,0,0.175,129.993,4,0.944,2018-02-10
1168,72964CO6VzdDWCpbQsVzay,0.183,0.917,126231,0.644,0.0,4,0.0604,-3.437,1,0.0627,130.072,4,0.965,2018-02-10
1169,5qN4HFkapdAOV94XPryVof,0.625,0.618,130613,0.582,3.84e-06,1,0.265,-9.454,1,0.297,90.035,4,0.48,2018-02-10
1170,3lInRGfft6CCsJJPZX3AXq,0.113,0.647,182147,0.713,0.00703,4,0.146,-5.874,1,0.0256,124.982,4,0.277,2018-02-11
1171,4ESIYCrLnFoUd1mVbISDot,0.0184,0.529,244293,0.799,0.0,2,0.207,-4.616,0,0.0346,113.026,4,0.193,2018-02-12
1172,08bNPGLD8AhKpnnERrAc6G,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,2018-02-13
1173,4BLyDt62gonjl7b2k41d6Y,0.503,0.658,165291,0.606,0.0,1,0.17,-6.089,1,0.0376,125.997,4,0.426,2018-02-14
1174,45Egmo7icyopuzJN0oMEdk,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,2018-02-16
1175,3soOPBuMK8YMdWnV7xpEyf,0.00575,0.815,199945,0.817,4.67e-06,2,0.171,-3.457,1,0.209,98.023,4,0.625,2018-02-16
1176,2U7Hu2RaNQNRi7izoJyZaX,0.117,0.578,218320,0.532,8.97e-05,5,0.143,-6.636,0,0.066,159.784,4,0.12,2018-02-17
1177,1R1HmdunvOnEK4bibKp7q5,0.306,0.712,155077,0.465,0.0,1,0.0783,-7.143,1,0.462,129.98,4,0.829,2018-02-17
1178,4uD7ypL7pDmOiMiVX6TCCa,0.0202,0.823,207158,0.474,0.0,2,0.201,-9.29,0,0.0503,95.05,4,0.833,2018-02-17
1179,2N7596m3AEQwnUiWIeXBpA,0.399,0.63,178373,0.913,0.0,5,0.872,-5.852,1,0.132,160.053,4,0.679,2018-02-17
1180,1ZPac6DuD1QbyHG7KJibFW,0.143,0.847,168020,0.92,0.0,4,0.0746,-2.424,0,0.0686,80.008,4,0.968,2018-02-18
1181,5ZEQjTroORCu6uWvZrdeNc,0.102,0.427,214200,0.647,2.13e-06,6,0.133,-8.944,0,0.0353,99.753,4,0.298,2018-02-19
1182,4qKcDkK6siZ7Jp1Jb4m0aL,0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,2018-02-19
1183,3IfctMaf2sfvlSLRa42Cna,0.12,0.641,209000,0.623,0.0,6,0.104,-5.641,0,0.0256,97.532,4,0.65,2018-02-20
1184,2IKZkwHI5zsZf70STuhvOX,0.104,0.548,193893,0.58,0.0,11,0.127,-7.524,0,0.121,180.066,4,0.462,2018-02-21
1185,5CLGzJsGqhCEECcpnFQA8x,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,2018-02-21
1186,3G79AJm9H5lKnngSgBT21L,0.128,0.75,206829,0.418,0.0,0,0.128,-10.011,1,0.0496,123.007,4,0.253,2018-02-21
1187,5VnDkUNyX6u5Sk0yZiP8XB,0.00782,0.604,187147,0.826,0.15,0,0.154,-4.804,1,0.0434,167.985,4,0.241,2018-02-22
1188,1NtIMM4N0cFa1dNzN15chl,0.0512,0.772,204347,0.78,0.0,10,0.119,-4.288,0,0.108,124.988,4,0.719,2018-02-22
1189,2UVbBKQOdFAekPTRsnkzcf,0.00299,0.815,190288,0.816,0.0,2,0.159,-5.474,1,0.269,181.967,4,0.498,2018-02-22
1190,74n5d5M21JnC4WJ6gdkggK,0.381,0.614,141935,0.782,0.0,2,0.399,-4.603,1,0.0605,167.95,4,0.77,2018-02-23
1191,5qjMyKkmosPBws5cImS9Zz,0.449,0.711,140443,0.792,0.0,11,0.44,-3.823,1,0.0542,124.868,4,0.845,2018-02-23
1192,2hsTAVEFj49m4EEyxKJpO3,0.341,0.72,182457,0.813,2.98e-05,9,0.902,-5.109,1,0.0377,109.995,4,0.477,2018-02-23
1193,2U94QDSo9N4e1iXrjo7KAB,0.357,0.676,177381,0.644,0.0,9,0.845,-5.468,1,0.0575,139.07,5,0.648,2018-02-23
