,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,date
562,3vgNmjuRDnGLxUFGCLkwpm,0.00365,0.699,225616,0.66,0.0,6,0.139,-7.013,0,0.0861,145.937,4,0.689,2017-03-24
563,2eMwDehkIC1j68U6FA3Eiq,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401,2017-03-24
564,3A2OHirUAlQp2x73BJlEDA,0.172,0.741,240926,0.562,0.0,4,0.0751,-5.474,0,0.165,180.068,4,0.292,2017-03-24
565,3Q3myFA7q4Op95DOpHplaY,0.00419,0.742,212027,0.599,1.02e-05,8,0.126,-6.256,1,0.0465,110.977,3,0.154,2017-03-24
566,7hQ0ojbeqicGhw0wdUVeaN,0.228,0.507,139560,0.985,3.31e-05,0,0.19,-2.392,1,0.153,150.059,4,0.394,2017-03-24
567,7L0sPpF8fzmXxygzY2PdCo,0.333,0.608,241093,0.466,1.43e-06,2,0.0809,-5.897,1,0.0398,131.443,4,0.231,2017-03-24
568,1HOUzEsetdIPSpAgRPhZQt,0.0381,0.708,229013,0.612,0.0,5,0.277,-6.379,0,0.122,139.913,4,0.263,2017-03-24
569,0wfbD5rAksdXUzRvMfM3x5,0.238,0.76,177573,0.303,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4,0.15,2017-03-28
570,63OQWdXMq0Pe6pRpWY5gO0,0.14,0.691,181200,0.624,0.0,7,0.168,-5.874,1,0.027,101.988,4,0.662,2017-03-29
571,4uoumbAMEMaKdtiv763jKz,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4,0.589,2017-03-30
572,7KXjTSCq5nL1LoYtL7XAwS,0.000282,0.908,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,2017-03-31
573,7cGFbx7MP0H23iHZTZpqMM,0.158,0.885,162347,0.94,0.0,1,0.0675,-5.908,1,0.0909,110.005,4,0.77,2017-03-31
574,60APt5N2NRaKWf5xzJdzyC,0.34,0.784,229160,0.728,0.0,0,0.222,-4.549,0,0.0539,110.165,4,0.713,2017-03-31
575,16dXg2YuFOxwDC3cTf5jde,0.047,0.666,219754,0.693,0.0,1,0.115,-3.638,1,0.199,159.972,4,0.132,2017-03-31
576,1louJpMmzEicAn7lzDalPW,0.0575,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,0.595,2017-03-31
577,0rGipWrGwAnZsaVkyiJpap,0.283,0.737,168312,0.562,0.0,5,0.0727,-8.156,1,0.373,81.015,4,0.457,2017-03-31
578,6zLdXcmvIxnAXpz9sXFnIE,0.000907,0.612,227373,0.841,0.0,9,0.37,-3.795,0,0.0353,104.986,4,0.499,2017-03-31
579,5Ua3GXyHwiSfpNTMjq6m2z,0.032,0.607,213307,0.718,0.0,4,0.403,-4.095,1,0.0978,101.821,4,0.551,2017-03-31
580,1Nh5WUisukhSNgwXLRoyZf,0.0264,0.808,214782,0.526,0.0,9,0.151,-7.348,1,0.0712,140.019,4,0.494,2017-03-31
581,2f9LSU0aBW04w6KL26DW8r,0.138,0.835,211274,0.457,1.96e-06,4,0.109,-7.455,0,0.204,99.99,4,0.544,2017-03-31
582,0jeJR3LdrC2QJNviq7wjzp,0.142,0.495,206027,0.745,0.000441,11,0.194,-5.475,0,0.035,143.398,4,0.589,2017-03-31
583,0bXFIF7iL17TYLyx8JHziM,0.0252,0.806,198110,0.77,0.0,1,0.0645,-6.464,0,0.19,152.094,4,0.406,2017-03-31
584,2Vf2Pflg5rTWSvSCK4qq4A,0.153,0.741,220964,0.58,0.0,0,0.109,-7.741,1,0.378,97.092,4,0.428,2017-03-31
585,4rcDP7pcJ9TN3LDeFSfUav,0.361,0.772,175682,0.659,0.0,9,0.143,-6.18,1,0.413,87.981,4,0.409,2017-03-31
586,6scsBF1tws6Dg8VL3Xu5bS,0.112,0.836,209707,0.556,0.0,0,0.0787,-7.631,0,0.346,140.039,4,0.422,2017-03-31
587,5pvVAwQbuFoR7LkcicrKnk,0.00728,0.741,221983,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466,2017-03-31
588,1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733,2017-04-01
589,4VFE6ZNqa8jHAmbYICoAFg,0.333,0.439,183413,0.802,0.0,7,0.377,-3.644,1,0.054,168.032,4,0.725,2017-04-03
590,5C6uh95eAL0RBTSGXKQwvk,0.263,0.505,215080,0.79,0.0884,3,0.123,-5.442,0,0.035,155.934,4,0.445,2017-04-03
591,5Z3GHaZ6ec9bsiI5BenrbY,0.199,0.798,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,0.394,2017-04-03
592,7DEgL4rErTwjrsxLMlUVhf,0.312,0.536,203293,0.722,0.0,4,0.117,-4.163,1,0.0284,143.78,4,0.499,2017-04-03
593,0Nhu3zSYbEz32IYiobV75e,0.1,0.663,214802,0.575,3.16e-06,6,0.133,-4.907,0,0.0458,110.04,4,0.458,2017-04-05
594,6cPyTS0Kk2sc4xQwC93kOg,0.00411,0.624,207520,0.806,0.0,1,0.0872,-5.957,1,0.0437,149.999,4,0.528,2017-04-07
595,5Ohxk2dO5COHF1krpoPigN,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4,0.222,2017-04-07
596,1pJQAHpD51J7GYaFrrFO9S,0.0199,0.567,228480,0.464,9.31e-06,5,0.269,-9.66,1,0.0302,99.806,4,0.309,2017-04-07
597,6KjbNLbRjuoa8rEq5yNA6H,0.0121,0.673,208000,0.514,8.5e-05,0,0.385,-10.772,0,0.0465,100.035,4,0.312,2017-04-07
598,26AuyrZGzWWiYZPSd3XBIg,0.0317,0.62,224280,0.627,0.0,9,0.172,-5.889,1,0.0259,90.955,4,0.164,2017-04-07
599,6V9kwssTrwkKT72imgowj9,0.0357,0.604,217413,0.603,0.0,7,0.126,-6.324,0,0.0389,94.989,4,0.15,2017-04-07
600,5xhJmd0I15jFcEdqxfCzKk,0.0647,0.572,217613,0.53,0.000169,6,0.127,-8.521,0,0.0654,170.138,4,0.12,2017-04-07
601,6GeD5g9vZTz25Egf8kxoIY,0.0571,0.435,214307,0.706,4.15e-05,0,0.0903,-8.197,1,0.0425,144.913,4,0.24,2017-04-07
602,0dj1CtyRxZ4bnIT4Q20jNT,0.0102,0.643,215720,0.52,0.0,9,0.11,-5.968,0,0.0334,75.168,4,0.23,2017-04-07
603,1KeZgPUr54C8iz3FjqzVoz,0.0105,0.615,224773,0.564,0.0,9,0.148,-6.384,1,0.0291,103.006,4,0.454,2017-04-07
604,44PelqgstAM0lb8rHPKfHq,0.211,0.607,175813,0.785,3.34e-06,1,0.915,-5.955,0,0.258,81.087,4,0.517,2017-04-07
605,1F2HXIJrE2Xn81OzT2zZvW,0.0293,0.726,233833,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,2017-04-07
606,31mqc7EKPsJf3pe6H5jEfC,0.166,0.553,223553,0.877,0.0,7,0.0481,-4.694,0,0.371,166.242,4,0.557,2017-04-07
607,5URYXSFGks9Q8eYePlgVdL,0.111,0.672,232765,0.704,0.0,11,0.115,-6.628,0,0.165,100.986,4,0.188,2017-04-07
608,7L9g4cPfohScjJ8mGwLQWr,0.397,0.775,244198,0.707,0.0,10,0.874,-5.339,0,0.152,104.979,4,0.78,2017-04-07
609,3sHSPjEF7Elsn2K9tgt3vl,0.6,0.579,98251,0.642,3.52e-05,8,0.214,-7.37,1,0.244,97.32,4,0.3,2017-04-07
610,3I9zZfbeaRo9ks1MB7zhmR,0.244,0.51,260122,0.907,0.0,2,0.133,-4.239,1,0.441,93.442,4,0.521,2017-04-07
611,6xz04ypw5JsqiyityCASG1,0.466,0.734,283690,0.649,0.0,8,0.116,-6.235,0,0.313,95.1,4,0.158,2017-04-07
612,2auTpucISHH9Zjox4ChLIY,0.0547,0.686,194718,0.598,0.0,3,0.137,-5.363,0,0.0341,132.936,4,0.181,2017-04-07
613,5csdNgCD64XzhsyoRlhzsa,0.198,0.722,278112,0.654,5.73e-06,11,0.0891,-5.419,0,0.173,81.984,4,0.418,2017-04-07
614,0dKLHSqcu9vuFgnb0O8rff,0.378,0.729,251868,0.79,0.0,1,0.119,-4.989,1,0.198,92.081,4,0.876,2017-04-07
615,2du3gY4bJg7jTryvzFNbHf,0.598,0.693,199080,0.703,0.0,2,0.523,-6.36,0,0.0667,112.943,4,0.224,2017-04-07
616,5YYjsDIxJKpVgNLkPpBmRA,0.0221,0.914,235677,0.635,2.82e-06,8,0.255,-7.535,1,0.375,144.051,4,0.369,2017-04-07
617,3Zll5MbCF6D7Tg7lsH9KYI,0.555,0.505,336333,0.695,0.0,10,0.326,-4.8,1,0.332,173.468,4,0.393,2017-04-07
618,4ZJPwET9Jrgpkqi4Vo3Yg8,0.0283,0.656,197253,0.615,0.0,5,0.234,-6.252,1,0.0539,139.91,4,0.366,2017-04-08
619,6mORGLOz79w6VsCRLWYYuK,0.969,0.443,208212,0.369,0.277,9,0.638,-9.514,1,0.0441,174.107,3,0.0989,2017-04-10
620,2q0VexHJirnUPnEOhr2DxK,0.681,0.673,277521,0.463,4.9e-06,2,0.0907,-7.247,1,0.191,147.981,4,0.268,2017-04-11
621,6HZILIRieu8S0iqY8kIKhj,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,2017-04-14
622,1EaKU4dMbesXXd3BrLCtYG,0.204,0.748,208733,0.705,0.0,4,0.246,-4.547,0,0.485,189.891,4,0.483,2017-04-14
623,6SwRhMLwNqEi6alNPVG00n,0.0265,0.658,227360,0.535,0.0,9,0.2,-8.983,0,0.0573,110.684,4,0.419,2017-04-14
624,4BHSjbYylfOH5WAGusDyni,0.576,0.67,160293,0.7,5.34e-06,1,0.226,-7.893,1,0.196,69.986,4,0.648,2017-04-14
625,1n4jwRVXdkK2U34nBDUKKT,0.142,0.357,118067,0.238,0.0859,8,0.55,-16.78,0,0.265,156.907,4,0.494,2017-04-14
626,2LTlO3NuNVN70lp2ZbVswF,0.137,0.746,214827,0.798,0.0,0,0.139,-8.382,1,0.349,109.968,4,0.553,2017-04-14
627,6IZvVAP7VPPnsGX6bvgkqg,0.0786,0.665,275253,0.535,1.68e-05,4,0.154,-7.056,0,0.0572,138.842,4,0.37,2017-04-14
628,4iYRa2btalAzPZoSYfROqF,0.138,0.568,254200,0.619,1.67e-06,1,0.11,-6.899,1,0.414,170.115,4,0.293,2017-04-14
629,6PGoSes0D9eUDeeAafB2As,0.264,0.8,213400,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,2017-04-14
630,06FCvd7rrRcF3DdvWH5Isp,0.193,0.678,307880,0.562,0.0,3,0.104,-9.197,0,0.508,94.241,4,0.566,2017-04-14
631,23luOrEVHMfoX0AhfbQuS6,0.604,0.588,460573,0.479,7.2e-06,1,0.527,-7.039,1,0.281,150.414,4,0.434,2017-04-14
632,0y9uTzK9cNKSAEHnpeRG8C,0.0536,0.552,248613,0.731,0.0,7,0.258,-6.873,1,0.615,174.516,4,0.632,2017-04-14
633,5p3NP9mQblDsVJLdfNZJ3I,0.0347,0.706,248827,0.557,0.0,0,0.276,-5.8,1,0.0813,132.98,4,0.205,2017-04-14
634,7BKUWh5sdtdS17crohRe4L,0.111,0.622,331267,0.867,0.000104,1,0.346,-5.298,1,0.0893,140.011,4,0.339,2017-04-14
635,5hx4FpDZOnDVYlyoG3rMks,0.0612,0.957,246325,0.588,0.0,1,0.0962,-6.984,1,0.295,127.055,4,0.298,2017-04-14
636,59J5nzL1KniFHnU120dQzt,0.0138,0.785,235535,0.62,0.0,8,0.15,-6.668,1,0.254,78.476,4,0.478,2017-04-14
637,2HbKqm4o0w5wEeEFXm2sD4,0.0703,0.716,386907,0.531,0.0,7,0.224,-7.355,1,0.122,71.994,4,0.344,2017-04-14
638,77Y57qRJBvkGCUw9qs0qMg,0.386,0.546,243667,0.657,1.03e-05,8,0.0983,-6.526,1,0.0255,80.007,4,0.52,2017-04-14
639,2MYl0er3UZ1RlKwRb5LODh,0.33,0.609,215509,0.799,0.0,9,0.108,-6.883,1,0.24,157.74,4,0.582,2017-04-14
640,2YMyVYNLmFDD0KGtNkkgFa,0.0506,0.776,202480,0.741,0.0,7,0.0701,-5.804,1,0.041,120.079,4,0.854,2017-04-14
641,51PIvodunv6NmX5250zxAh,0.0745,0.696,211364,0.503,0.0,8,0.0869,-4.842,1,0.0356,99.977,4,0.559,2017-04-16
642,5PfTI3zrQbZEWcQdycMqJM,0.0304,0.631,231659,0.732,0.0,1,0.261,-4.706,1,0.203,151.779,4,0.549,2017-04-16
643,5CtI0qwDJkDQGwXD1H1cLb,0.229,0.694,228827,0.815,0.0,2,0.0924,-4.328,1,0.12,88.931,4,0.813,2017-04-17
644,5de7ci7TFqbQ1PFgKAD7MR,0.0517,0.703,249240,0.661,0.0,6,0.34,-3.885,1,0.0539,149.906,4,0.495,2017-04-17
645,4wdZdkEugVVorAfzqRqC6N,0.604,0.672,229053,0.684,0.0,4,0.081,-5.468,1,0.158,180.008,4,0.428,2017-04-18
646,0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.695,182693,0.818,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,0.916,2017-04-19
647,5LYQSNHZxEA880URXFHg6h,0.588,0.499,264011,0.676,0.00484,0,0.358,-8.618,0,0.0582,99.979,4,0.295,2017-04-20
648,79cuOz3SPQTuFrp8WgftAu,0.381,0.857,199440,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.996,4,0.966,2017-04-20
649,3VCYe6mCXebBgcfzaxCVNI,0.0606,0.834,252017,0.493,7.95e-05,5,0.0666,-6.567,0,0.128,140.007,4,0.28,2017-04-20
650,4iLqG9SeJSnt0cSPICSjxv,0.0969,0.774,211475,0.626,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,0.777,2017-04-21
651,1V8c3uV6p7uTsfQof5oRXg,0.167,0.825,208235,0.496,0.0,4,0.081,-7.225,0,0.0529,102.049,3,0.767,2017-04-21
652,7mmf56XtAneYnuomOuvySJ,0.921,0.609,168429,0.198,0.0,7,0.13,-11.668,1,0.0616,67.116,4,0.32,2017-04-21
653,1e1JKLEDKP7hEQzJfNAgPl,0.0113,0.791,181812,0.581,0.0,11,0.35,-7.323,0,0.286,162.99,4,0.438,2017-04-21
654,5q5gzmbBS5yQzos2BvVr1t,0.401,0.763,197495,0.671,1.16e-05,1,0.375,-4.029,0,0.1,120.06,4,0.602,2017-04-21
655,48tAdjG4ng2JfECa7OQujk,0.0496,0.511,187760,0.812,1.64e-06,6,0.0829,-4.763,0,0.0464,81.992,4,0.692,2017-04-25
656,3QWjljChcOMkRDYSzF33Qr,0.549,0.87,160597,0.502,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4,0.673,2017-04-26
657,3DXncPQOG4VBw3QHh3S817,0.0552,0.609,288600,0.668,0.0,7,0.167,-4.284,1,0.0367,80.924,4,0.811,2017-04-28
658,5tz69p7tJuGPeMGwNTxYuV,0.57,0.62,250173,0.574,0.0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,2017-04-28
659,61WbtB6ujkpNAsAf5LjF4b,0.111,0.797,227822,0.792,7.88e-05,6,0.24,-5.758,1,0.0607,106.038,4,0.54,2017-04-28
660,2Gl0FzuLxflY6nPifJp5Dr,0.197,0.633,193511,0.592,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679,2017-04-28
661,2W4yTO3qHdqyvbz2UxfIPh,0.00697,0.677,201573,0.83,0.0,4,0.134,-3.96,1,0.0489,137.997,4,0.612,2017-04-28
662,6XGddj522FQRHXEhBtjiJu,0.0409,0.64,272667,0.864,1.55e-06,4,0.136,-4.909,0,0.0869,105.107,4,0.497,2017-04-28
663,2RCp9QBnFSxdKe8RD4xF8s,0.0549,0.781,196907,0.98,2.74e-06,0,0.597,-5.077,1,0.285,140.235,4,0.487,2017-04-28
664,0tKcYR2II1VCQWT79i5NrW,0.00683,0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298,2017-04-28
665,72OGJT4cL9BQjHTa8h28tz,0.0992,0.645,223800,0.83,0.000655,11,0.128,-5.124,1,0.0549,108.058,4,0.34,2017-04-28
666,2CJ6CRzuRQd46asE1ucuVD,0.112,0.574,214387,0.741,0.00362,0,0.347,-4.815,1,0.044,138.041,4,0.511,2017-04-28
667,7rfiXyFb5M9BqdkvKvVEiB,0.0453,0.728,228707,0.811,2.07e-06,7,0.362,-4.278,1,0.0564,114.995,4,0.705,2017-04-28
668,2IUHcSxFPDKLRVgjXxvKjl,0.0334,0.558,237140,0.733,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173,2017-04-28
669,04zxGiXcmNQ0m9oDXtwo18,0.876,0.183,277053,0.458,0.776,2,0.355,-9.651,0,0.0459,69.352,4,0.0661,2017-04-28
670,2eoZr92GWsqCaYkkCGWuxl,0.0313,0.527,248213,0.916,0.00681,0,0.164,-6.693,1,0.0452,98.03,4,0.675,2017-04-28
671,6XOYVSmNDjKUNMXooU4s4z,0.0571,0.71,223190,0.73,0.0,5,0.139,-4.001,1,0.0607,99.986,4,0.48,2017-04-28
672,4Q5yMlwAfAoitqg4r9oZHN,0.103,0.365,258188,0.413,3.13e-05,0,0.103,-7.369,0,0.0507,84.746,3,0.125,2017-04-28
673,2mfUa8bLs2s5N4VaqJZ4lZ,0.0416,0.755,204400,0.57,0.0,9,0.0891,-7.132,1,0.0888,102.991,4,0.406,2017-04-28
674,5KurnDXzOeIYOMQceYidu7,0.00841,0.481,135947,0.693,2.3e-05,4,0.773,-5.597,0,0.0791,80.946,4,0.635,2017-04-28
675,3lIxtCaROdRDuTnNBDm3n2,0.00799,0.726,209560,0.815,0.081,11,0.112,-5.886,1,0.0313,140.158,4,0.462,2017-04-28
676,67fRHOlaYQQFG67D9DkdnW,0.182,0.446,234933,0.648,1.13e-05,11,0.348,-6.773,0,0.3,86.021,4,0.696,2017-04-28
677,0q75NwOoFiARAVp4EXU4Bs,0.111,0.795,275080,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409,2017-04-28
678,0rOP1naZV8zL7ahMNTDXhL,0.000135,0.677,259253,0.78,0.301,7,0.111,-8.662,1,0.0676,120.122,4,0.567,2017-04-28
679,6HL9fQAZ5jwajChlEIqVzf,0.119,0.94,227667,0.615,2.96e-06,1,0.0849,-6.284,0,0.155,135.97,4,0.702,2017-04-29
680,3umS4y3uQDkqekNjVpiRUs,0.243,0.683,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,4,0.732,2017-04-29
681,72Q0FQQo32KJloivv5xge2,0.0533,0.599,288877,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817,2017-05-01
682,6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,2017-05-01
683,4Sj8JZ9zZfl8HaOav5yTVq,0.56,0.622,250200,0.593,0.0,5,0.175,-7.755,0,0.0414,100.048,4,0.369,2017-05-01
684,6CUBgX8bXC5YQCkdgRHqyg,0.00483,0.745,212027,0.595,1.13e-05,8,0.125,-6.35,1,0.0486,110.966,3,0.169,2017-05-01
685,3LnOF5n1GOs01siYZXzS3p,0.501,0.839,209269,0.81,0.0,5,0.117,-5.274,0,0.0568,129.014,4,0.814,2017-05-01
686,1mDGDb2fUmUMdqV3tb8VKQ,0.107,0.67,214802,0.585,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447,2017-05-01
687,7floNISpH8VF4z4459Qo18,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,2017-05-01
688,5ELRkzdzz0HvGpMDlfZHkV,0.0259,0.518,340707,0.575,0.0,5,0.109,-4.616,1,0.0302,120.019,4,0.209,2017-05-01
689,14oOKFGuXu8DqvOe1W8vao,0.115,0.797,227292,0.791,6e-05,6,0.144,-5.799,1,0.0626,106.044,4,0.516,2017-05-01
690,39IsH7B5byx8NRlEKlZVg9,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733,2017-05-01
691,0KR2W3St74th8z3LS94Ffh,0.0741,0.568,220253,0.583,0.0,1,0.396,-6.81,0,0.0636,137.865,4,0.196,2017-05-01
692,1WC5UN1U79gJlxGLYDGIO7,0.0147,0.61,234662,0.712,1.12e-05,9,0.0843,-7.808,1,0.0776,128.921,4,0.283,2017-05-01
693,51sVgPeBHYwbeM1cWegVqR,0.148,0.885,162373,0.936,0.0,1,0.0703,-5.879,1,0.0894,110.011,4,0.763,2017-05-01
694,5DEp4UmhxN7OLnYQacWZhh,0.00222,0.531,200733,0.786,0.000316,5,0.132,-6.661,1,0.243,169.892,4,0.244,2017-05-01
695,1jkIErXa3YNUX5QIyO6GGR,0.515,0.759,237507,0.245,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209,2017-05-01
696,542Xd5qDeLBvgXZXhfW7LE,0.00728,0.741,221983,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466,2017-05-01
697,1E2ePlJmijVSX0o1G9TFgR,0.111,0.795,275080,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409,2017-05-01
698,0lSFDvmV2HZqrtVtneT3no,0.126,0.615,331293,0.871,5.88e-05,1,0.381,-5.308,1,0.0894,140.033,4,0.284,2017-05-01
699,6yL2kTsdVwYnGwPkKGtMd5,0.0152,0.637,194840,0.733,0.0,7,0.162,-4.387,0,0.0553,131.005,4,0.432,2017-05-01
700,56lBX2WHqfGuoeZxZvUnVj,0.00502,0.601,187761,0.834,0.15,0,0.121,-3.78,1,0.0455,167.879,4,0.249,2017-05-01
701,1iTWoKAdilGEmit6xhQZje,0.06,0.957,247613,0.593,0.0,1,0.0908,-6.982,1,0.301,127.027,4,0.284,2017-05-01
702,4gHDOASpAaGG9eitQZP1bQ,0.0186,0.444,224293,0.821,3.09e-06,10,0.182,-5.91,1,0.0416,151.948,4,0.452,2017-05-01
703,53HIIqV64NIKyyGllfKvzu,0.0606,0.834,252017,0.493,7.95e-05,5,0.0666,-6.567,0,0.128,140.007,4,0.28,2017-05-01
704,6OuV4vfyb8v3vGGGksqyKf,0.127,0.672,202194,0.642,0.0,5,0.137,-4.552,1,0.0461,123.984,4,0.656,2017-05-01
705,1N90cV79gbBgO0bOs74Y0t,0.362,0.786,229640,0.735,0.0,0,0.176,-4.502,0,0.0495,110.124,4,0.747,2017-05-01
706,7mz8bgoIWwAjUBXeWUHphh,0.132,0.761,197933,0.669,0.0,7,0.0626,-4.777,1,0.133,155.968,4,0.614,2017-05-01
707,5ndfVSDyPq90jaIUhNPeby,0.089,0.446,237915,0.793,0.0,0,0.211,-5.365,1,0.156,189.891,4,0.47,2017-05-01
708,6H2TKJ9KJfcq6MRmw2cF20,0.229,0.689,239280,0.692,0.0,2,0.184,-4.756,1,0.133,137.832,4,0.285,2017-05-01
709,0WtVtCK5SEFvyyA5V8D9CI,0.0788,0.865,272453,0.553,3.17e-06,1,0.514,-7.012,1,0.276,139.023,4,0.443,2017-05-01
710,5hHudNsfZXmdgefWxAX2LG,0.00647,0.695,182693,0.818,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,0.916,2017-05-01
711,1WniHvhq9zTkny0WvGXX8o,0.168,0.859,195613,0.756,4.65e-05,8,0.163,-3.36,0,0.0643,102.033,4,0.91,2017-05-01
712,3aWhZ1zeqy1kdjXiyMh22T,0.484,0.71,165853,0.404,0.0,1,0.0953,-10.04,0,0.379,139.553,4,0.398,2017-05-01
713,1p5B1jJk75RAblZCTnzUTU,0.0313,0.803,210400,0.488,0.000285,7,0.112,-7.564,1,0.18,72.913,4,0.553,2017-05-01
714,13sXuI5RjMHm7dz7O3spYs,0.746,0.427,224867,0.262,0.0,7,0.068,-8.541,1,0.0276,104.085,4,0.228,2017-05-02
715,7MXVkk9YMctZqd1Srtv4MB,0.141,0.678,230453,0.588,6.35e-06,7,0.137,-7.015,1,0.276,186.005,4,0.486,2017-05-03
716,0qYTZCo5Bwh1nsUFGZP3zn,0.231,0.755,229849,0.789,0.0,5,0.351,-4.502,1,0.146,93.973,4,0.737,2017-05-03
717,56RVUAFH9NF8zhTZ5A9KVF,0.136,0.691,222000,0.821,0.000115,0,0.092,-4.527,1,0.0401,104.961,4,0.759,2017-05-04
718,167NczpNbRF7oWakJaY3Hh,0.0142,0.728,188174,0.426,0.0,0,0.0546,-6.69,1,0.0509,85.908,4,0.844,2017-05-04
719,5aFQU3VPCQ3YGfKBA4tLfj,0.568,0.627,250173,0.572,1.52e-06,5,0.198,-7.738,0,0.0373,100.041,4,0.361,2017-05-05
720,2qFT2tvTY8ZsBZLeaFeEB3,0.173,0.888,162347,0.934,0.0,0,0.0685,-5.983,0,0.0923,109.997,4,0.764,2017-05-05
721,0DtxfqGupuWkfDCtz2lRG0,0.124,0.838,331347,0.891,0.000312,1,0.107,-4.155,1,0.135,115.01,4,0.605,2017-05-05
722,3NGThUsocImPUQE2tlQXJr,0.479,0.663,448733,0.605,2.99e-06,11,0.333,-8.299,0,0.191,136.001,4,0.498,2017-05-05
723,6vKXDgJmquMzFSVBCH55Nc,0.028,0.854,206613,0.77,0.0,1,0.117,-5.887,0,0.159,123.984,4,0.178,2017-05-05
724,32VC4phBq8CWC3rFSnjEHr,0.0677,0.818,400013,0.835,0.0,7,0.239,-4.575,1,0.282,134.992,4,0.68,2017-05-05
725,4TIngwQM4tE0V3BCg9WDFV,0.278,0.751,343027,0.972,0.00109,0,0.139,-2.821,1,0.0876,122.946,4,0.481,2017-05-05
726,36vMHXKIom4mwAlQqoD0sh,0.0538,0.749,156293,0.695,6.57e-06,11,0.617,-6.592,0,0.1,144.065,4,0.416,2017-05-05
727,5nWZrdb87paLgk6dPGgILz,0.154,0.531,728413,0.797,0.0,10,0.0902,-7.018,1,0.154,104.027,4,0.342,2017-05-05
728,53LkLW4k4w7EOayzvx70O9,0.0978,0.604,206293,0.872,0.0,10,0.121,-4.01,0,0.288,64.331,4,0.732,2017-05-05
729,4YGzGGnOCahszVbDkkzP8q,0.302,0.639,412560,0.807,0.0,1,0.119,-6.553,1,0.0655,122.965,4,0.575,2017-05-05
730,1ndE0rSXw5nlCyJ4eletzq,0.746,0.698,283267,0.229,0.0,6,0.158,-17.818,1,0.87,136.439,3,0.624,2017-05-05
731,1ZeDWXJnkZOLOmbGEOPSMe,0.118,0.639,232667,0.851,0.0,0,0.451,-3.954,1,0.0498,112.988,4,0.395,2017-05-05
732,1xa5pXOwLoxHuBDU0JiUdn,0.0219,0.568,202439,0.69,2.3e-05,1,0.0815,-5.034,0,0.0431,130.12,4,0.0453,2017-05-05
733,6MQJ0SPApUWxHYQShpZlZb,0.0029,0.639,188947,0.814,2.98e-05,2,0.0529,-5.632,0,0.0385,123.922,4,0.904,2017-05-05
734,6Wo5YxkdXgwzKQZbDg2r17,0.865,0.641,248053,0.0628,4.08e-06,4,0.105,-14.155,1,0.0417,129.004,4,0.275,2017-05-05
735,2w1N1jR7L9HsIoLekqsYf2,0.119,0.611,180907,0.572,3.92e-06,8,0.0583,-7.077,1,0.0248,78.548,4,0.488,2017-05-05
736,7eZOvhHWlB3AcrOuZfTTOA,0.164,0.704,222453,0.47,0.402,0,0.108,-10.804,1,0.0367,130.035,4,0.0373,2017-05-05
737,5I4TsOfH01Gg3WckfgJD1I,0.871,0.645,248053,0.0665,5.94e-06,4,0.105,-14.241,1,0.0421,129.028,4,0.274,2017-05-06
